gene,logFC,adj.P.Val,module,GS_RA,kME_own
DOK2,-0.381375950690892,9.13932343416226e-05,brown,-0.355,0.686
CRTC3,-0.381336641198927,1.47809617413927e-05,brown,-0.383,0.749
HMGA1,-0.381249119339454,0.000335430790820424,brown,-0.405,0.786
IMPDH2,-0.380599491088125,6.27763307164674e-05,brown,-0.419,0.72
TMEM131,-0.380462875566423,2.44235045334636e-07,brown,-0.547,0.724
PSMD11,-0.38043902910244,1.75775771179874e-06,brown,-0.494,0.834
MADD,-0.380421578523172,3.08114335488397e-05,brown,-0.414,0.749
SMARCC1,-0.380328349685273,2.00502971949119e-06,brown,-0.492,0.708
DHRS3,-0.380210832674537,0.00446438147881131,brown,-0.355,0.693
TUBGCP6,-0.380189232959257,0.00035804732590902,brown,-0.326,0.623
MCM3AP,-0.38016265500909,3.21405233238551e-06,brown,-0.575,0.801
ARHGAP10,-0.380016420183661,0.00176528921006788,brown,-0.263,0.343
RGP1,-0.3798630542604,0.00554137423342035,brown,-0.313,0.572
CTU2,-0.37959695563114,0.000324645568874404,brown,-0.331,0.654
RUVBL2,-0.379526073846411,4.28960259153985e-06,brown,-0.456,0.753
TBC1D9B,-0.379306466911647,6.79483587299333e-05,brown,-0.403,0.669
GON4L,-0.378977433725077,7.17952336921064e-07,brown,-0.439,0.76
TMEM167B,0.378804918946904,1.54304594855949e-06,yellow,0.534,0.85
AGTPBP1,0.378169493812229,0.000855925086208737,yellow,0.395,0.746
TNPO2,-0.378151296269691,2.36672356660221e-05,brown,-0.533,0.731
EDC4,-0.377761129897119,1.08767350359741e-05,brown,-0.522,0.684
CS,-0.377394224827,2.3065252236365e-06,brown,-0.487,0.77
LAIR1,-0.377259750688566,0.000621474404472721,brown,-0.291,0.512
DCUN1D1,0.377249441565253,0.000139603658736736,yellow,0.409,0.777
RFX3,0.377161329153046,0.0119012095763307,yellow,0.352,0.608
ZNF658,0.377051710369177,0.012947561359312,yellow,0.295,0.353
SHOC2,0.376987085452443,6.51777263979282e-06,yellow,0.444,0.865
SASH3,-0.376936318326447,3.73400908320138e-05,brown,-0.445,0.765
TAB1,-0.376857891846756,7.26053243096489e-05,brown,-0.235,0.495
PRPF18,0.37651484228443,0.000414137162505883,yellow,0.395,0.617
SRGN,0.37650062691232,1.64455860785618e-05,yellow,0.434,0.73
VAV2,-0.376478006258913,0.000416272456406753,brown,-0.389,0.49
ASH1L,-0.376190972738349,0.000129775130708726,brown,-0.465,0.655
HTT,-0.376190066800637,2.22073881826887e-05,brown,-0.396,0.743
C16orf72,0.375859039717612,0.000157190757210281,yellow,0.446,0.783
SETD4,-0.375747600818144,8.39820717581317e-05,brown,-0.433,0.727
SORBS3,-0.375698859899019,0.000249726674656266,brown,-0.372,0.595
CIITA,-0.375447008427763,0.0151360292062558,brown,-0.272,0.495
IPO13,-0.37471606094952,5.68366535524941e-05,brown,-0.502,0.718
TMEM173,-0.374655102179395,9.35568177522486e-06,brown,-0.361,0.715
NCOA5,-0.374484661206828,1.05958350470608e-05,brown,-0.426,0.806
CCT7,-0.374182162731769,4.72853919503316e-05,brown,-0.414,0.804
EIF5B,-0.373832748850041,0.000237299326203947,brown,-0.428,0.685
COG1,-0.373301815767481,0.000223560306648191,brown,-0.473,0.752
DMAP1,-0.373275125160471,3.52877614289075e-06,brown,-0.451,0.692
SYNRG,-0.373204151828467,3.49718568465919e-05,brown,-0.433,0.776
TCOF1,-0.372949419381951,0.000155554081697378,brown,-0.481,0.765
ZFP41,-0.372939929865939,0.00497839814846154,brown,-0.344,0.495
RABGAP1,-0.372885148337203,0.000505436221762238,brown,-0.4,0.684
TLR4,0.372794054950293,0.00499892762679406,yellow,0.333,0.713
PSMD3,-0.372591413417838,4.08728956610025e-05,brown,-0.424,0.689
LRRC41,-0.371821404318358,8.76998678216491e-06,brown,-0.414,0.709
USP54,-0.371711793267567,0.000532133663497861,brown,-0.342,0.408
FAF1,-0.371174988197633,1.90071008366796e-05,brown,-0.344,0.7
SHC1,-0.371007261844861,1.28351948413799e-06,brown,-0.476,0.801
SLC35A4,-0.370928683029158,2.73833510061236e-05,brown,-0.435,0.767
C6orf106,-0.370676979035659,1.06961297254301e-05,brown,-0.488,0.855
PLD4,-0.370574551153707,0.00109583028776721,brown,-0.368,0.518
FIBP,-0.370195484058739,8.41153500965529e-06,brown,-0.332,0.735
LTA,-0.369953928063691,0.00658690883323047,brown,-0.286,0.494
C19orf60,-0.369592269193429,0.000366941010085366,brown,-0.336,0.581
SMAD4,0.369335710333422,1.4104290573282e-05,yellow,0.334,0.785
SERINC5,-0.369313056821893,0.00253241322229452,brown,-0.266,0.43
TOMM34,-0.369205215714634,0.000161243404740607,brown,-0.42,0.575
MUM1,-0.369090490615763,0.000143611493286527,brown,-0.25,0.521
GYS1,-0.369051095058917,0.000175723534572742,brown,-0.347,0.614
HKR1,-0.368910739896442,0.003965355050253,brown,-0.396,0.621
ASS1,-0.368737542790275,0.0135740140228164,brown,-0.288,0.511
PSMC5,-0.368678396786453,1.90096881687746e-05,brown,-0.471,0.858
TTLL5,-0.368435812787383,0.000707491693119986,brown,-0.196,0.483
MINK1,-0.368367345173498,0.000592809126718971,brown,-0.467,0.77
CTCF,-0.367653354290344,1.48667833692887e-05,brown,-0.483,0.76
ZNF212,-0.367383661184243,4.24041568324871e-06,brown,-0.434,0.758
SLC39A13,-0.366803103567482,0.00010054352038924,brown,-0.192,0.354
MAD1L1,-0.366543785142991,0.0140690575388626,brown,-0.342,0.572
LRRC8A,-0.366371933551806,2.93262116199114e-05,brown,-0.396,0.61
USP38,0.366359990921659,0.000659967887289059,yellow,0.337,0.825
BRD2,-0.366144514066886,0.000419734205716123,brown,-0.484,0.775
PHTF1,0.365983531131806,0.00218219226396813,yellow,0.483,0.626
MDM4,-0.365904349497911,8.25714338653799e-05,brown,-0.474,0.742
ARL15,0.365868903518779,0.001228121701438,yellow,0.348,0.408
CKAP5,-0.365827354175755,0.000101512506906881,brown,-0.445,0.668
ZNF275,-0.365719546933733,0.00385942135414623,brown,-0.333,0.68
RIMS3,-0.365670884543068,0.000113312000732936,brown,-0.377,0.464
PDE4A,-0.36560763149766,0.00303397239353092,brown,-0.236,0.592
TMOD2,0.365583922955566,0.0352836070361556,yellow,0.347,0.64
DDX56,-0.365109180164731,0.000106182166912007,brown,-0.441,0.795
MAZ,-0.365079886625071,5.30885211736718e-05,brown,-0.517,0.849
SLC35C1,-0.364991166371548,8.92449733318002e-05,brown,-0.343,0.666
GPS1,-0.364880585616721,7.92507288358946e-05,brown,-0.483,0.77
SLC12A7,-0.364839670857883,0.0481885713388308,brown,-0.256,0.417
DGKD,-0.364837704324128,7.29941890296575e-05,brown,-0.384,0.67
GARS,-0.364648223656873,1.2867694964749e-06,brown,-0.467,0.8
ANAPC7,-0.36445177109075,6.54852454998364e-07,brown,-0.48,0.758
ARHGAP22,-0.364424397401811,0.0177629021191136,brown,-0.361,0.307
GEMIN5,-0.364200725376308,4.65314034035099e-05,brown,-0.448,0.639
GMFG,0.364061865580502,0.000180092659260326,yellow,0.41,0.689
EXOC7,-0.363854173970793,1.49885246328957e-05,brown,-0.467,0.76
PROCA1,-0.363695654500255,0.00219197496230029,brown,-0.191,0.424
MPRIP,-0.363520846467737,3.69461238946874e-05,brown,-0.442,0.667
ALDH16A1,-0.363422535246664,3.52949686218345e-05,brown,-0.428,0.691
RAB21,0.363210555341907,0.000601245640652963,yellow,0.458,0.805
BCL9L,-0.362911688012824,0.00174840042996038,brown,-0.44,0.749
KIF13B,-0.362893418797972,0.000388370774375149,brown,-0.35,0.556
UCP2,-0.362764892826104,0.000226351180032122,brown,-0.414,0.801
USP20,-0.362719732513651,0.000119238757131032,brown,-0.461,0.754
SERPINB6,-0.36267270484854,5.32144061710296e-05,brown,-0.169,0.538
NFKBIZ,0.362374703734024,5.0878431674392e-06,yellow,0.431,0.773
SCCPDH,0.362324375498655,0.000252390620995937,yellow,0.396,0.502
ARHGEF18,-0.362323295452988,1.27239475814267e-05,brown,-0.494,0.814
DBP,-0.362271993900513,0.00107485415885038,brown,-0.401,0.562
SMYD5,-0.362154479061813,0.00254485400267075,brown,-0.426,0.473
IKZF3,-0.361959476218843,0.0125713219059396,brown,-0.411,0.615
HEXA,-0.361928502586906,4.46153402600997e-06,brown,-0.482,0.728
EIF2B4,-0.361821278087047,1.77837694769685e-06,brown,-0.489,0.794
COG4,-0.361401555916696,8.51820408603172e-05,brown,-0.354,0.69
ZNF562,-0.361367405912997,0.000345884785293597,brown,-0.457,0.725
PTPN12,0.361206747503055,0.00195192899209062,yellow,0.349,0.754
CCDC107,-0.361065635781453,0.000322751246190762,brown,-0.43,0.648
ZC3H7B,-0.361028507421334,0.00427497715651662,brown,-0.386,0.537
ZSCAN16,0.360730374790352,0.00177162276008814,yellow,0.412,0.612
CBX6,-0.360663852279176,6.59209384317742e-05,brown,-0.479,0.721
PITPNC1,-0.360506867750425,0.000150182132171356,brown,-0.42,0.737
FBRSL1,-0.359895101072531,1.76772604426057e-05,brown,-0.479,0.727
CPSF1,-0.359851993700634,0.000739544854876053,brown,-0.369,0.517
ZNF93,0.359850622935137,0.00198017745641089,yellow,0.317,0.449
ZNF579,-0.359770213578913,0.000370628769771821,brown,-0.212,0.433
SYTL1,-0.359480918272987,0.00169484295169864,brown,-0.39,0.718
APOOL,-0.359476062232914,0.000172749117526022,brown,-0.441,0.764
SDHA,-0.359249913956238,8.59101439708609e-05,brown,-0.426,0.767
NKAPL,0.358703297474887,0.00240885813260966,yellow,0.246,0.404
BTN3A3,-0.358665024436131,0.000150097309153192,brown,-0.413,0.748
COMT,-0.358126877642966,0.000239438428181643,brown,-0.291,0.494
ZNF512B,-0.358101740825016,0.00163385326051372,brown,-0.328,0.533
SAMD11,-0.357549327806352,2.94219774096803e-05,brown,-0.401,0.641
USP5,-0.357190187412779,0.00104127259328871,brown,-0.367,0.645
CENPT,-0.356783705632086,0.000929429490751764,brown,-0.325,0.592
USE1,-0.356376947278037,0.00356554996208685,brown,-0.323,0.549
SPDYE2,-0.35628302850449,0.00324270433825838,brown,-0.402,0.643
NUP93,-0.356022041352617,3.78779019102732e-05,brown,-0.489,0.75
JRK,-0.355856899954702,2.50646298467218e-05,brown,-0.41,0.673
SF1,-0.355723468393342,3.81436590010718e-06,brown,-0.521,0.877
NOB1,-0.355064172028155,0.000125745001066791,brown,-0.479,0.679
FPGS,-0.354688398047159,0.00042821756050813,brown,-0.402,0.578
ANO9,-0.354504438219515,0.00438831922952341,brown,-0.349,0.581
ARL2,-0.354449866237678,0.000287552858020163,brown,-0.409,0.726
SNRK,0.353610577844752,0.00010869182739351,yellow,0.367,0.8
RHOQ,0.353567123765856,9.00402692989682e-06,yellow,0.346,0.782
FARSB,-0.353117180836399,2.32074824164078e-05,brown,-0.521,0.753
ZNF776,0.353029717499045,0.000118573720661409,yellow,0.355,0.764
SLU7,0.352860210952268,2.83970747971874e-05,yellow,0.403,0.765
KLHL5,0.35279650677409,0.00201017841436662,yellow,0.274,0.671
POMT1,-0.352790450318818,0.00166821622227835,brown,-0.456,0.632
AMD1,0.352627917081025,3.40816940340027e-05,yellow,0.409,0.816
CASP10,-0.35230800297578,0.00328264018308783,brown,-0.192,0.547
PATZ1,-0.352160332638505,0.00015654248110596,brown,-0.463,0.629
NEURL4,-0.352078790929096,0.000252141959412887,brown,-0.349,0.605
PTDSS2,-0.352013319058977,0.000597368074369175,brown,-0.305,0.591
ZNF589,-0.351397771120615,0.00288012678970733,brown,-0.3,0.561
ABCC2,0.351106316789631,0.0286692319294647,yellow,0.263,0.606
ANAPC5,-0.351038847185756,5.66631460705369e-06,brown,-0.51,0.888
BTBD7,-0.350878551413421,3.92473320829094e-05,brown,-0.387,0.709
SH3BGRL3,-0.350795885379732,2.61753055912061e-05,brown,-0.345,0.714
GUSB,-0.350461879468678,1.24894892689803e-05,brown,-0.414,0.765
RING1,-0.350168077914276,1.08810279067197e-05,brown,-0.421,0.751
CRYGS,-0.349506398829284,0.00186459560946451,brown,-0.377,0.532
NOP2,-0.349457344729375,0.00129891657017822,brown,-0.534,0.688
SMARCAL1,-0.349315528847768,3.18761837956046e-05,brown,-0.422,0.774
CSNK2B,-0.349288925432634,8.5605769711534e-06,brown,-0.414,0.834
DPYSL2,-0.34919243195428,0.00193076608420432,brown,-0.304,0.455
PSMC4,-0.348778961911195,3.17340969926812e-05,brown,-0.375,0.808
SNRNP70,-0.34864505496105,3.94290394031e-05,brown,-0.491,0.709
LTK,-0.348633497820098,0.0385783564044911,brown,-0.508,0.382
GFOD1,-0.347994258281918,0.00665321567557949,brown,-0.161,0.411
FBXL4,0.347919411092844,0.00175758061982102,yellow,0.429,0.571
PSEN2,-0.347877693200636,0.00207472448291024,brown,-0.197,0.371
TUFM,-0.347586596416728,0.000672667985593397,brown,-0.457,0.662
CRIPT,0.347169860752652,0.00181328423576334,yellow,0.267,0.449
YWHAH,-0.347111188530761,0.000159524127390554,brown,-0.273,0.446
RANBP3,-0.347085415549131,0.000120968474774416,brown,-0.455,0.72
PPARGC1B,-0.347069980797367,0.0179651187475532,brown,-0.248,0.336
BBS1,-0.347049116041671,0.000808375915778747,brown,-0.405,0.482
PLCXD1,-0.346925694664935,0.00986837016703476,brown,-0.318,0.52
BCR,-0.346522635101889,0.0142446801858952,brown,-0.249,0.512
HNRNPUL1,-0.346277431335435,8.93913153290758e-06,brown,-0.54,0.846
CELF1,-0.346100694772246,2.45418870872867e-05,brown,-0.471,0.69
PITPNM2,-0.346061684861973,0.00773828094416955,brown,-0.319,0.606
SPNS1,-0.34598120547402,7.36988530334783e-05,brown,-0.44,0.657
KIDINS220,0.345900568284607,0.00561811744484783,yellow,0.303,0.777
OTUD1,0.345656465432054,0.000208128804648603,yellow,0.402,0.745
PUS1,-0.345564481979881,0.000497884435123239,brown,-0.385,0.658
TBX19,-0.345113751184634,0.00244725010672547,brown,-0.313,0.538
SCARB1,-0.345067195922884,0.00256988495127553,brown,-0.414,0.414
DAXX,-0.34444635068861,0.000126005378751329,brown,-0.465,0.81
AGFG1,0.344308257417702,0.000206935357320113,yellow,0.403,0.652
YIPF4,0.344013182494288,0.00961332798193016,yellow,0.371,0.681
HVCN1,-0.343499220202293,0.000584224492286175,brown,-0.414,0.559
KRBA1,-0.342672575084991,0.00110897932271442,brown,-0.369,0.495
DYNLRB1,-0.34145142750263,0.000248222674249024,brown,-0.325,0.718
RASGRP2,-0.341320606876884,0.000749529009626516,brown,-0.393,0.719
DPP9,-0.3412057501641,0.000106546378112809,brown,-0.352,0.694
CLEC4A,0.341061908606104,0.000249356464371506,yellow,0.383,0.703
