gene,id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,nSNP,OR,OR_lo,OR_hi,FDR_pooled,risk,MHC_gene,instrument_chr,sensitivity_testable,FDR_stratum,risk_fdr
TBCB,eqtl-a-ENSG00000105254,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000105254 || id:eqtl-a-ENSG00000105254,Wald ratio,1,0.799858353225087,0.351829021267418,0.023000331093074,1,2.22522571012287,1.1165833824881,4.43462578670842,0.437781582827723,risk (OR>1),FALSE,19,FALSE,0.447295912573202,ns
KRAS,eqtl-a-ENSG00000133703,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000133703 || id:eqtl-a-ENSG00000133703,Inverse variance weighted,2,0.41199084219206,0.182447324211252,0.0239371916383032,2,1.50982060961827,1.05590063661041,2.15887574473464,0.446767290422047,risk (OR>1),FALSE,12,FALSE,0.459469730407949,ns
CASKIN2,eqtl-a-ENSG00000177303,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000177303 || id:eqtl-a-ENSG00000177303,Wald ratio,1,0.337828954552403,0.151750420406648,0.0259998311821503,1,1.40190069416505,1.04122523526329,1.88751241301165,0.471398822822598,risk (OR>1),FALSE,17,FALSE,0.481213608456943,ns
RPN2,eqtl-a-ENSG00000118705,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000118705 || id:eqtl-a-ENSG00000118705,Wald ratio,1,-0.425137349608563,0.190968852829803,0.0259999152058961,1,0.653679996272143,0.44958232173732,0.950432249816105,0.471398822822598,protective (OR<1),FALSE,20,FALSE,0.481213608456943,ns
BAZ2B,eqtl-a-ENSG00000123636,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000123636 || id:eqtl-a-ENSG00000123636,Inverse variance weighted,4,-0.0561479346365356,0.0252479694083668,0.0261579039818915,4,0.945399268247888,0.89975393852574,0.993360226761677,0.471398822822598,protective (OR<1),FALSE,2,TRUE,0.481213608456943,ns
IL2RB,eqtl-a-ENSG00000100385,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000100385 || id:eqtl-a-ENSG00000100385,Wald ratio,1,0.336083716393504,0.151969881871084,0.0270001746989133,1,1.3994561773311,1.03896263387757,1.88503178883425,0.474324244482012,risk (OR>1),FALSE,22,FALSE,0.481213608456943,ns
NECAP1,eqtl-a-ENSG00000089818,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000089818 || id:eqtl-a-ENSG00000089818,Inverse variance weighted,2,0.075304203306924,0.0340530163108375,0.0270094440308612,2,1.07821209668638,1.00859703540338,1.15263210641493,0.474324244482012,risk (OR>1),FALSE,12,FALSE,0.481213608456943,ns
ANXA6,eqtl-a-ENSG00000197043,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000197043 || id:eqtl-a-ENSG00000197043,Inverse variance weighted,4,0.0434258664848474,0.0196932168240424,0.027445816763623,4,1.0443825676912,1.00483883102316,1.08548248139121,0.474324244482012,risk (OR>1),FALSE,5,TRUE,0.481213608456943,ns
NMI,eqtl-a-ENSG00000123609,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000123609 || id:eqtl-a-ENSG00000123609,Wald ratio,1,0.0676827118147305,0.0308028374770451,0.0279998687019618,1,1.07002574808457,1.00733592739859,1.13661696205034,0.474324244482012,risk (OR>1),FALSE,2,FALSE,0.481213608456943,ns
PTPRS,eqtl-a-ENSG00000105426,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000105426 || id:eqtl-a-ENSG00000105426,Wald ratio,1,-0.333103983255455,0.151597800442482,0.0279999050780518,1,0.716695665932408,0.532466298755883,0.964667019802863,0.474324244482012,protective (OR<1),FALSE,19,FALSE,0.481213608456943,ns
PSMD3,eqtl-a-ENSG00000108344,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000108344 || id:eqtl-a-ENSG00000108344,Wald ratio,1,-0.171571470600597,0.0780834699281301,0.0280002505597409,1,0.842340063318385,0.722805528432354,0.981642716278179,0.474324244482012,protective (OR<1),FALSE,17,FALSE,0.481213608456943,ns
BAG4,eqtl-a-ENSG00000156735,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000156735 || id:eqtl-a-ENSG00000156735,Wald ratio,1,0.119348636510406,0.0546596902182953,0.0290000817020127,1,1.12676268042772,1.01229055939494,1.25417956951364,0.486397409932768,risk (OR>1),FALSE,8,FALSE,0.492668054661779,ns
PLAC8L1,eqtl-a-ENSG00000173261,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000173261 || id:eqtl-a-ENSG00000173261,Wald ratio,1,0.553256831682363,0.254946472787793,0.0300000165516833,1,1.7389071334632,1.05502213211737,2.8660991336178,0.498235569005407,risk (OR>1),FALSE,5,FALSE,0.503863914356681,ns
TSC1,eqtl-a-ENSG00000165699,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000165699 || id:eqtl-a-ENSG00000165699,Wald ratio,1,0.233891014107081,0.108429850159517,0.0310000402511199,1,1.26350678028893,1.02159844927187,1.56269754028497,0.509845322188322,risk (OR>1),FALSE,9,FALSE,0.514809657203992,ns
ARRDC2,eqtl-a-ENSG00000105643,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000105643 || id:eqtl-a-ENSG00000105643,Inverse variance weighted,2,-0.128601256632346,0.0599196724853422,0.0318548222569675,2,0.879324520470766,0.781887965985469,0.988903328786509,0.518866047147144,protective (OR<1),FALSE,19,FALSE,0.523126969953311,ns
DSC2,eqtl-a-ENSG00000134755,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000134755 || id:eqtl-a-ENSG00000134755,Wald ratio,1,-0.127453950506733,0.0597789791699793,0.032999741678704,1,0.880333953833317,0.783001435484175,0.989765580432916,0.532395832416425,protective (OR<1),FALSE,18,FALSE,0.535973826385984,ns
CCDC126,eqtl-a-ENSG00000169193,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000169193 || id:eqtl-a-ENSG00000169193,Inverse variance weighted,2,-0.0720419437499753,0.0339013203790228,0.0335825815994862,2,0.930491866674487,0.870673236359953,0.994420269040436,0.536687671976695,protective (OR<1),FALSE,7,FALSE,0.539511473956963,ns
FNDC3A,eqtl-a-ENSG00000102531,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000102531 || id:eqtl-a-ENSG00000102531,Inverse variance weighted,3,0.184594630088324,0.087142965553639,0.0341499734620164,3,1.20273079042083,1.01388999957523,1.42674388230712,0.540654720043513,risk (OR>1),FALSE,13,TRUE,0.542727535235057,ns
CCNT2,eqtl-a-ENSG00000082258,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000082258 || id:eqtl-a-ENSG00000082258,Wald ratio,1,-0.633318497573917,0.302022026739275,0.035999933898074,1,0.530827325730093,0.293674969249085,0.959488139088792,0.554673586495439,protective (OR<1),FALSE,2,FALSE,0.552384854298292,ns
USP34,eqtl-a-ENSG00000115464,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000115464 || id:eqtl-a-ENSG00000115464,Wald ratio,1,0.16766930150438,0.0799595583048688,0.0360000991321689,1,1.18254547996698,1.0110087221252,1.38318669422633,0.554673586495439,risk (OR>1),FALSE,2,FALSE,0.552384854298292,ns
TMEM65,eqtl-a-ENSG00000164983,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000164983 || id:eqtl-a-ENSG00000164983,Inverse variance weighted,2,-0.272447151435237,0.130007068506833,0.0361147264180811,2,0.761513673016448,0.590219365231,0.982521259640538,0.554673586495439,protective (OR<1),FALSE,8,FALSE,0.552384854298292,ns
TOB2,eqtl-a-ENSG00000183864,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000183864 || id:eqtl-a-ENSG00000183864,Wald ratio,1,0.240644674479474,0.115374684618831,0.0369997617722061,1,1.27206895643132,1.01461607796205,1.59484899270123,0.554673586495439,risk (OR>1),FALSE,22,FALSE,0.552384854298292,ns
ANKMY1,eqtl-a-ENSG00000144504,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000144504 || id:eqtl-a-ENSG00000144504,Wald ratio,1,-0.582808287644261,0.279421742949747,0.036999851714073,1,0.558328216648752,0.322879883114596,0.96546862721558,0.554673586495439,protective (OR<1),FALSE,2,FALSE,0.552384854298292,ns
ODF2,eqtl-a-ENSG00000136811,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000136811 || id:eqtl-a-ENSG00000136811,Wald ratio,1,0.144295909956593,0.0691813442933781,0.0370000680483971,1,1.15522590079871,1.00873843428307,1.32298605517562,0.554673586495439,risk (OR>1),FALSE,9,FALSE,0.552384854298292,ns
OAT,eqtl-a-ENSG00000065154,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000065154 || id:eqtl-a-ENSG00000065154,Inverse variance weighted,4,0.105036575115686,0.0506035474242462,0.0379239157343336,4,1.1107512354677,1.00587078808832,1.22656738987105,0.563536081175098,risk (OR>1),FALSE,10,TRUE,0.560515474553451,ns
EIF3G,eqtl-a-ENSG00000130811,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000130811 || id:eqtl-a-ENSG00000130811,Wald ratio,1,0.367243737067824,0.178815931725269,0.0399996143787483,1,1.44374977156969,1.01690582387553,2.04976051269293,0.577972576182535,risk (OR>1),FALSE,19,FALSE,0.577714200757321,ns
SLC25A40,eqtl-a-ENSG00000075303,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000075303 || id:eqtl-a-ENSG00000075303,Wald ratio,1,0.523848572847234,0.255069514452085,0.0400000624876393,1,1.68851352832252,1.02420051668326,2.78371069813656,0.577972576182535,risk (OR>1),FALSE,7,FALSE,0.577714200757321,ns
ST3GAL1,eqtl-a-ENSG00000008513,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000008513 || id:eqtl-a-ENSG00000008513,Inverse variance weighted,2,-0.114862594339493,0.0560013209556031,0.0402601912571069,2,0.891488631075611,0.798815571981348,0.99491297767994,0.577972576182535,protective (OR<1),FALSE,8,FALSE,0.577714200757321,ns
WDR1,eqtl-a-ENSG00000071127,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000071127 || id:eqtl-a-ENSG00000071127,Wald ratio,1,-0.144731663907138,0.0708242777066722,0.0409998224618413,1,0.865254440958544,0.753107538314644,0.994101385937387,0.583644531515624,protective (OR<1),FALSE,4,FALSE,0.582670553832707,ns
TELO2,eqtl-a-ENSG00000100726,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000100726 || id:eqtl-a-ENSG00000100726,Inverse variance weighted,2,-0.158604178950595,0.0781465043815282,0.0423997747481597,2,0.8533340597132,0.732148931385742,0.994577723535542,0.598543486861521,protective (OR<1),FALSE,16,FALSE,0.596827305502667,ns
R3HCC1,eqtl-a-ENSG00000104679,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000104679 || id:eqtl-a-ENSG00000104679,Inverse variance weighted,2,-0.199199495125356,0.0984602006835851,0.04305795691629,2,0.819386413431484,0.675581492585585,0.993801786882218,0.602811396828059,protective (OR<1),FALSE,8,FALSE,0.600374153983741,ns
JAGN1,eqtl-a-ENSG00000171135,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000171135 || id:eqtl-a-ENSG00000171135,Wald ratio,1,-0.118649261858664,0.0589097289448209,0.0440005024030846,1,0.888119243434072,0.791272926748074,0.99681887739985,0.607266768276991,protective (OR<1),FALSE,3,FALSE,0.603423055621952,ns
C1orf162,eqtl-a-ENSG00000143110,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000143110 || id:eqtl-a-ENSG00000143110,Inverse variance weighted,3,0.183056388658158,0.0909278828545722,0.0440931596800885,3,1.20088212230314,1.00484945901196,1.43515813113467,0.607266768276991,risk (OR>1),FALSE,1,TRUE,0.603423055621952,ns
DOK2,eqtl-a-ENSG00000147443,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000147443 || id:eqtl-a-ENSG00000147443,Inverse variance weighted,2,-0.0676915604497325,0.0337648079200372,0.0449848331416899,2,0.9345486809025,0.874703257899099,0.998488606381013,0.614550865661473,protective (OR<1),FALSE,8,FALSE,0.609977829205666,ns
REPS1,eqtl-a-ENSG00000135597,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000135597 || id:eqtl-a-ENSG00000135597,Wald ratio,1,-0.278181347362109,0.13941163643302,0.0459997649666769,1,0.757159500185227,0.576126424857195,0.995077614887818,0.618441284551989,protective (OR<1),FALSE,6,FALSE,0.612501374961697,ns
DVL2,eqtl-a-ENSG00000004975,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000004975 || id:eqtl-a-ENSG00000004975,Wald ratio,1,0.232722007171728,0.116629515822839,0.0459997649666769,1,1.26203059510337,1.00413668873283,1.5861597737126,0.618441284551989,risk (OR>1),FALSE,17,FALSE,0.612501374961697,ns
TRAPPC6B,eqtl-a-ENSG00000182400,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000182400 || id:eqtl-a-ENSG00000182400,Inverse variance weighted,2,0.173706825880999,0.0876991004420425,0.0476233688365479,2,1.18970672346656,1.001818240012,1.41283321797435,0.635228242591435,risk (OR>1),FALSE,14,FALSE,0.627830623334425,ns
GCA,eqtl-a-ENSG00000115271,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000115271 || id:eqtl-a-ENSG00000115271,Wald ratio,1,-0.305232334668148,0.154363307266006,0.0480005821629161,1,0.736952134970252,0.544556042660331,0.997323336242862,0.635257704562343,protective (OR<1),FALSE,2,FALSE,0.627830623334425,ns
SERPINB6,eqtl-a-ENSG00000124570,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000124570 || id:eqtl-a-ENSG00000124570,Inverse variance weighted,3,0.0416596173406695,0.0211140779349155,0.048487244585758,3,1.04253955596289,1.00027606268653,1.08658875913531,0.636723971537008,risk (OR>1),FALSE,6,TRUE,0.628632872787283,ns
UBA3,eqtl-a-ENSG00000144744,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000144744 || id:eqtl-a-ENSG00000144744,Wald ratio,1,0.339605503554451,0.172511667777884,0.0489996858717671,1,1.40439345304276,1.00148373435603,1.96939890613161,0.63850359897518,risk (OR>1),FALSE,3,FALSE,0.62975248450845,ns
ZDHHC14,eqtl-a-ENSG00000175048,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000175048 || id:eqtl-a-ENSG00000175048,Inverse variance weighted,2,-0.129257189463732,0.0660681057861068,0.0504152955171395,2,0.878747931770749,0.772015480417215,1.00023632579758,0.649234927677012,ns,FALSE,6,FALSE,0.638798808823296,ns
ARFIP1,eqtl-a-ENSG00000164144,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000164144 || id:eqtl-a-ENSG00000164144,Inverse variance weighted,3,-0.0455672193862155,0.02330871375039,0.0505897346241827,3,0.955455375289436,0.91278738710555,1.00011786651026,0.649234927677012,ns,FALSE,4,TRUE,0.638798808823296,ns
DDX51,eqtl-a-ENSG00000185163,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000185163 || id:eqtl-a-ENSG00000185163,Wald ratio,1,-0.346717450062388,0.177669129443092,0.0510001755352834,1,0.707005064275523,0.499099929495005,1.00151519038882,0.64958118313361,ns,FALSE,12,FALSE,0.638798808823296,ns
TWF1,eqtl-a-ENSG00000151239,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000151239 || id:eqtl-a-ENSG00000151239,Wald ratio,1,-0.352843929214548,0.181584789950606,0.0519997371242733,1,0.702686853708817,0.492259079115735,1.00306695259369,0.657369811108351,ns,FALSE,12,FALSE,0.645845474535092,ns
MIER1,eqtl-a-ENSG00000198160,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000198160 || id:eqtl-a-ENSG00000198160,Wald ratio,1,-0.0649725576523941,0.033578853287429,0.0529995182933554,1,0.937093179061311,0.877404545079127,1.00084234936809,0.660158269444272,ns,FALSE,1,FALSE,0.647385002119558,ns
ABCF2,eqtl-a-ENSG00000033050,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000033050 || id:eqtl-a-ENSG00000033050,Wald ratio,1,-0.0987996634523342,0.0510612839192689,0.0529997193886783,1,0.905924179567832,0.819648425597769,1.00128127315942,0.660158269444272,ns,FALSE,7,FALSE,0.647385002119558,ns
MAD1L1,eqtl-a-ENSG00000002822,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000002822 || id:eqtl-a-ENSG00000002822,Inverse variance weighted,3,0.087390598462456,0.0453147893666374,0.0537901475664197,3,1.09132286551241,0.998574628112691,1.19268561733958,0.662871135691144,ns,FALSE,7,TRUE,0.648879586105473,ns
MYO1G,eqtl-a-ENSG00000136286,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000136286 || id:eqtl-a-ENSG00000136286,Wald ratio,1,0.451368309212038,0.234253675626005,0.054000127937059,1,1.57045959032279,0.992261204851938,2.48557870929242,0.662871135691144,ns,FALSE,7,FALSE,0.648879586105473,ns
MTCH2,eqtl-a-ENSG00000109919,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000109919 || id:eqtl-a-ENSG00000109919,Wald ratio,1,0.244582504678599,0.127461471221481,0.0550002802688675,1,1.2770880236148,0.994771736280584,1.63952569275685,0.669236894224952,ns,FALSE,11,FALSE,0.655567856753114,ns
UBE2Z,eqtl-a-ENSG00000159202,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000159202 || id:eqtl-a-ENSG00000159202,Inverse variance weighted,3,0.0761838638618764,0.0402560097808305,0.0584264922189588,3,1.07916097462177,0.997285774879298,1.16775796715596,0.669236894224952,ns,FALSE,17,TRUE,0.666143160640062,ns
ANKH,eqtl-a-ENSG00000154122,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000154122 || id:eqtl-a-ENSG00000154122,Inverse variance weighted,2,0.113675540962264,0.060100440053078,0.0585674871753935,2,1.12038854571464,0.995887159448893,1.2604545419214,0.669236894224952,ns,FALSE,5,FALSE,0.666143160640062,ns
ENGASE,eqtl-a-ENSG00000167280,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000167280 || id:eqtl-a-ENSG00000167280,Inverse variance weighted,3,0.0715445581216537,0.0378732426014988,0.058884743007029,3,1.07416601245485,0.997316609369006,1.15693713658612,0.669236894224952,ns,FALSE,17,TRUE,0.666143160640062,ns
C11orf54,eqtl-a-ENSG00000182919,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000182919 || id:eqtl-a-ENSG00000182919,Inverse variance weighted,3,-0.113627175080105,0.0602825643774355,0.0594420644617543,3,0.892590673902267,0.793119796525086,1.00453691186121,0.669236894224952,ns,FALSE,11,TRUE,0.666143160640062,ns
DDX46,eqtl-a-ENSG00000145833,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000145833 || id:eqtl-a-ENSG00000145833,Inverse variance weighted,2,-0.292590755247363,0.155253658612454,0.0594841144999776,2,0.746327508824543,0.550522238827927,1.01177520387573,0.669236894224952,ns,FALSE,5,FALSE,0.666143160640062,ns
MORC2,eqtl-a-ENSG00000133422,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000133422 || id:eqtl-a-ENSG00000133422,Wald ratio,1,-0.129926096615467,0.0690805680566784,0.0600003826264627,1,0.87816032754286,0.766957407838218,1.0054868145075,0.669236894224952,ns,FALSE,22,FALSE,0.666143160640062,ns
PRPF18,eqtl-a-ENSG00000165630,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000165630 || id:eqtl-a-ENSG00000165630,Wald ratio,1,-0.237275645770113,0.126157390274591,0.0600003963950521,1,0.78877383587767,0.615977938195105,1.01004293431059,0.669236894224952,ns,FALSE,10,FALSE,0.666143160640062,ns
IFNGR1,eqtl-a-ENSG00000027697,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000027697 || id:eqtl-a-ENSG00000027697,Wald ratio,1,0.168736152904997,0.0900648126715386,0.0609997918959866,1,1.18380775347799,0.992239390312211,1.41236158418751,0.669236894224952,ns,FALSE,6,FALSE,0.666143160640062,ns
REPIN1,eqtl-a-ENSG00000214022,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000214022 || id:eqtl-a-ENSG00000214022,Wald ratio,1,0.0975568926619721,0.0520721142007169,0.0609999378456513,1,1.10247416246899,0.99550567865327,1.22093656015701,0.669236894224952,ns,FALSE,7,FALSE,0.666143160640062,ns
HMGXB4,eqtl-a-ENSG00000100281,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000100281 || id:eqtl-a-ENSG00000100281,Wald ratio,1,0.17124758788489,0.0917581172917191,0.0620002984493997,1,1.1867845461255,0.991438537843845,1.42062014452797,0.669236894224952,ns,FALSE,22,FALSE,0.666143160640062,ns
NUDC,eqtl-a-ENSG00000090273,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000090273 || id:eqtl-a-ENSG00000090273,Wald ratio,1,0.309564983705018,0.166505280939137,0.0630001858569928,1,1.36283213097856,0.983354722423633,1.88875018838566,0.669236894224952,ns,FALSE,1,FALSE,0.666143160640062,ns
ARHGAP32,eqtl-a-ENSG00000134909,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000134909 || id:eqtl-a-ENSG00000134909,Inverse variance weighted,3,-0.101376172199629,0.0545757675117883,0.0632356653061126,3,0.903593062356306,0.811927136255114,1.00560799840283,0.669236894224952,ns,FALSE,11,TRUE,0.666143160640062,ns
IRF3,eqtl-a-ENSG00000126456,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000126456 || id:eqtl-a-ENSG00000126456,Inverse variance weighted,2,-0.161734198537874,0.087098637782443,0.0633241768155441,2,0.850667283100527,0.717166298602578,1.00901956484522,0.669236894224952,ns,FALSE,19,FALSE,0.666143160640062,ns
B3GNT2,eqtl-a-ENSG00000170340,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000170340 || id:eqtl-a-ENSG00000170340,Inverse variance weighted,2,0.0791313491693404,0.0426519199306867,0.0635559342691032,2,1.08234647804491,0.995543545698329,1.17671788803018,0.669236894224952,ns,FALSE,2,FALSE,0.666143160640062,ns
TECR,eqtl-a-ENSG00000099797,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000099797 || id:eqtl-a-ENSG00000099797,Wald ratio,1,0.365831383840202,0.197513646451923,0.0639995740707043,1,1.44171212619616,0.978929782026177,2.12327165133225,0.669236894224952,ns,FALSE,19,FALSE,0.666143160640062,ns
BAZ1A,eqtl-a-ENSG00000198604,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000198604 || id:eqtl-a-ENSG00000198604,Wald ratio,1,0.262656790983305,0.141809366273113,0.063999656854005,1,1.30038034009763,0.984826725077079,1.71704218199407,0.669236894224952,ns,FALSE,14,FALSE,0.666143160640062,ns
WDR77,eqtl-a-ENSG00000116455,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000116455 || id:eqtl-a-ENSG00000116455,Wald ratio,1,0.310295257836358,0.167529549518189,0.063999656854005,1,1.36382773551705,0.982099492842824,1.89392837051718,0.669236894224952,ns,FALSE,1,FALSE,0.666143160640062,ns
