sex,module,cor_ME_RA,direction,consistent,gene,logFC,DEG_FDR,kME
Male,brown,-0.59,down in RA,FALSE,SCRN2,-0.260589483587883,0.00287240338681041,0.348
Male,brown,-0.59,down in RA,FALSE,SDHA,-0.359249913956238,8.59101439708609e-05,0.767
Male,brown,-0.59,down in RA,FALSE,SDHC,-0.279354689098107,0.000830860169991397,0.552
Male,brown,-0.59,down in RA,FALSE,SDR39U1,-0.313519470402192,0.000311951504270846,0.618
Male,brown,-0.59,down in RA,FALSE,SEC13,-0.230162333032864,0.000208366618430772,0.695
Male,brown,-0.59,down in RA,FALSE,SEC31A,-0.328156040144326,2.22756622800226e-05,0.873
Male,brown,-0.59,down in RA,FALSE,SEC31B,-0.452911966589462,9.20105817009562e-05,0.692
Male,brown,-0.59,down in RA,FALSE,SEMA6A,-0.50687223214868,0.00648487742235683,0.528
Male,brown,-0.59,down in RA,FALSE,SERINC5,-0.369313056821893,0.00253241322229452,0.43
Male,brown,-0.59,down in RA,FALSE,SERPINB6,-0.36267270484854,5.32144061710296e-05,0.538
Male,brown,-0.59,down in RA,FALSE,SETD1A,-0.323927717907985,0.000868790928287273,0.643
Male,brown,-0.59,down in RA,FALSE,SETD4,-0.375747600818144,8.39820717581317e-05,0.727
Male,brown,-0.59,down in RA,FALSE,SF1,-0.355723468393342,3.81436590010718e-06,0.877
Male,brown,-0.59,down in RA,FALSE,SF3A2,-0.436241217977078,5.33835628340784e-05,0.743
Male,brown,-0.59,down in RA,FALSE,SF3A3,-0.41203884765409,4.32221887172477e-05,0.704
Male,brown,-0.59,down in RA,FALSE,SF3B3,-0.474776207640885,2.6000515590672e-06,0.894
Male,brown,-0.59,down in RA,FALSE,SFI1,-0.299140792588463,0.0030882874871355,0.556
Male,brown,-0.59,down in RA,FALSE,SFMBT1,-0.213069517513885,0.0328204661737722,0.603
Male,brown,-0.59,down in RA,FALSE,SFPQ,-0.302546499028232,0.000197255200348716,0.584
Male,brown,-0.59,down in RA,FALSE,SFXN2,-0.259918562314899,0.0063112786622786,0.514
Male,brown,-0.59,down in RA,FALSE,SFXN3,-0.320040127348049,0.000709037469137376,0.652
Male,brown,-0.59,down in RA,FALSE,SGK223,-0.515543553957628,1.1239935436524e-05,0.642
Male,brown,-0.59,down in RA,FALSE,SGSH,-0.228559423647876,0.00968513923383066,0.575
Male,brown,-0.59,down in RA,FALSE,SGSM2,-0.294320718134086,0.000119909651161597,0.663
Male,brown,-0.59,down in RA,FALSE,SGSM3,-0.325381248851703,0.000214995514912201,0.689
Male,brown,-0.59,down in RA,FALSE,SH2B1,-0.214948187846452,0.0118901871743064,0.611
Male,brown,-0.59,down in RA,FALSE,SH3BGRL3,-0.350795885379732,2.61753055912061e-05,0.714
Male,brown,-0.59,down in RA,FALSE,SHC1,-0.371007261844861,1.28351948413799e-06,0.801
Male,brown,-0.59,down in RA,FALSE,SHMT2,-0.326018092655014,0.000102835050488878,0.754
Male,brown,-0.59,down in RA,FALSE,SIGIRR,-0.448636285822193,5.12035265770074e-05,0.8
Male,brown,-0.59,down in RA,FALSE,SIGMAR1,-0.262810794297253,0.00812155888258339,0.646
Male,brown,-0.59,down in RA,FALSE,SIK2,-0.217646918658023,0.0199663528806365,0.46
Male,brown,-0.59,down in RA,FALSE,SIN3A,-0.314557011256976,0.00159365496562468,0.649
Male,brown,-0.59,down in RA,FALSE,SIPA1L3,-0.303006364851368,0.00020706646576601,0.68
Male,brown,-0.59,down in RA,FALSE,SIRT3,-0.286748119547915,0.00208026809057995,0.454
Male,brown,-0.59,down in RA,FALSE,SLA2,-0.408481323163822,0.000297165260274082,0.679
Male,brown,-0.59,down in RA,FALSE,SLC11A2,-0.339682100872362,0.00104644502579574,0.568
Male,brown,-0.59,down in RA,FALSE,SLC12A7,-0.364839670857883,0.0481885713388308,0.417
Male,brown,-0.59,down in RA,FALSE,SLC17A9,-0.274210263689416,0.0239546854884803,0.351
Male,brown,-0.59,down in RA,FALSE,SLC20A2,-0.300964403837627,0.00285395980087992,0.341
Male,brown,-0.59,down in RA,FALSE,SLC22A17,-0.178883740065165,0.0314546080272886,0.47
Male,brown,-0.59,down in RA,FALSE,SLC25A19,-0.246660028678084,0.00122795919172266,0.37
Male,brown,-0.59,down in RA,FALSE,SLC25A22,-0.389564022378228,5.27779264630187e-05,0.728
Male,brown,-0.59,down in RA,FALSE,SLC25A23,-0.384731439673331,0.00130359924861544,0.693
Male,brown,-0.59,down in RA,FALSE,SLC25A28,-0.160663010916722,0.0252214681297324,0.409
Male,brown,-0.59,down in RA,FALSE,SLC25A3,-0.197205154399247,0.00091339406191381,0.792
Male,brown,-0.59,down in RA,FALSE,SLC25A38,-0.232766136509997,0.0134019687289321,0.541
Male,brown,-0.59,down in RA,FALSE,SLC25A42,-0.216867407428056,0.00934281307309265,0.522
Male,brown,-0.59,down in RA,FALSE,SLC25A45,-0.504569958041323,2.83970747971874e-05,0.802
Male,brown,-0.59,down in RA,FALSE,SLC25A5,-0.172286818017756,0.00620356944570896,0.59
Male,brown,-0.59,down in RA,FALSE,SLC25A6,-0.224110461430293,0.00723514768458143,0.611
Male,brown,-0.59,down in RA,FALSE,SLC2A6,-0.327144424111334,0.00245798285086448,0.477
Male,brown,-0.59,down in RA,FALSE,SLC35A4,-0.370928683029158,2.73833510061236e-05,0.767
Male,brown,-0.59,down in RA,FALSE,SLC35C1,-0.364991166371548,8.92449733318002e-05,0.666
Male,brown,-0.59,down in RA,FALSE,SLC35C2,-0.288197488852146,7.73838830727875e-05,0.664
Male,brown,-0.59,down in RA,FALSE,SLC37A1,-0.179571003262483,0.0488809872781323,0.325
Male,brown,-0.59,down in RA,FALSE,SLC38A7,-0.258078484122076,0.00598437306127089,0.485
Male,brown,-0.59,down in RA,FALSE,SLC39A13,-0.366803103567482,0.00010054352038924,0.354
Male,brown,-0.59,down in RA,FALSE,SLC39A9,-0.107172352029623,0.0220966653053646,0.491
Male,brown,-0.59,down in RA,FALSE,SLC3A1,-0.235032423340961,0.0471458544945161,0.42
Male,brown,-0.59,down in RA,FALSE,SLC5A2,-0.205583035308448,0.0105099592751443,0.318
Male,brown,-0.59,down in RA,FALSE,SLC5A6,-0.396797585395729,5.11618911777431e-05,0.669
Male,brown,-0.59,down in RA,FALSE,SLC7A1,-0.333720327513998,0.0192442257802278,0.479
Male,brown,-0.59,down in RA,FALSE,SLC9A3R1,-0.337401513101827,8.17031841038278e-05,0.759
Male,brown,-0.59,down in RA,FALSE,SMARCA4,-0.563673119762408,3.37298846777781e-08,0.789
Male,brown,-0.59,down in RA,FALSE,SMARCAL1,-0.349315528847768,3.18761837956046e-05,0.774
Male,brown,-0.59,down in RA,FALSE,SMARCB1,-0.230700639593831,0.0133598265022095,0.456
Male,brown,-0.59,down in RA,FALSE,SMARCC1,-0.380328349685273,2.00502971949119e-06,0.708
Male,brown,-0.59,down in RA,FALSE,SMARCC2,-0.531757113316194,1.1279610642898e-06,0.823
Male,brown,-0.59,down in RA,FALSE,SMARCD1,-0.401159733103848,3.81675965798233e-05,0.858
Male,brown,-0.59,down in RA,FALSE,SMC1A,-0.283878207355893,0.000109287000519345,0.557
Male,brown,-0.59,down in RA,FALSE,SMG6,-0.407558643316602,0.000106678777520198,0.689
Male,brown,-0.59,down in RA,FALSE,SMPD1,-0.305291655088413,0.000608305184148116,0.725
Male,brown,-0.59,down in RA,FALSE,SMYD5,-0.362154479061813,0.00254485400267075,0.473
Male,brown,-0.59,down in RA,FALSE,SNAP47,-0.220654837624404,0.000174756456395483,0.556
Male,brown,-0.59,down in RA,FALSE,SND1,-0.494312165354782,4.78117541834206e-06,0.749
Male,brown,-0.59,down in RA,FALSE,SNRNP200,-0.42183367024721,0.000121987063133617,0.738
Male,brown,-0.59,down in RA,FALSE,SNRNP40,-0.148720966337608,0.0492927460006542,0.563
Male,brown,-0.59,down in RA,FALSE,SNRNP70,-0.34864505496105,3.94290394031e-05,0.709
Male,brown,-0.59,down in RA,FALSE,SNRPA,-0.411164307157654,3.63592920121635e-06,0.717
Male,brown,-0.59,down in RA,FALSE,SNRPB,-0.291879504468773,0.000103200034771907,0.764
Male,brown,-0.59,down in RA,FALSE,SNX17,-0.328388741993812,1.70279657788016e-05,0.753
Male,brown,-0.59,down in RA,FALSE,SNX29,-0.504195220203151,0.000110755705729911,0.542
Male,brown,-0.59,down in RA,FALSE,SNX9,-0.271280226003071,0.014407777717807,0.463
Male,brown,-0.59,down in RA,FALSE,SORBS3,-0.375698859899019,0.000249726674656266,0.595
Male,brown,-0.59,down in RA,FALSE,SPATS2,-0.411156060130705,0.0052011331723081,0.611
Male,brown,-0.59,down in RA,FALSE,SPDYE2,-0.35628302850449,0.00324270433825838,0.643
Male,brown,-0.59,down in RA,FALSE,SPG7,-0.144152723762819,0.0447434593305791,0.373
Male,brown,-0.59,down in RA,FALSE,SPHK2,-0.300273743946893,0.000873291969319773,0.535
Male,brown,-0.59,down in RA,FALSE,SPN,-0.453841661688247,0.000398737388695531,0.816
Male,brown,-0.59,down in RA,FALSE,SPNS1,-0.34598120547402,7.36988530334783e-05,0.657
Male,brown,-0.59,down in RA,FALSE,SPOCK2,-0.498160919700796,6.85722079230607e-05,0.805
Male,brown,-0.59,down in RA,FALSE,SPPL2B,-0.221108991365333,0.00609127138203657,0.408
Male,brown,-0.59,down in RA,FALSE,SPPL3,-0.265887863300457,7.86552146166686e-06,0.654
Male,brown,-0.59,down in RA,FALSE,SPTAN1,-0.625619750620021,7.34411765086831e-06,0.848
Male,brown,-0.59,down in RA,FALSE,SREBF2,-0.393689741047901,3.92894696475929e-05,0.63
Male,brown,-0.59,down in RA,FALSE,SRM,-0.432210735299088,4.41727792633958e-06,0.629
Male,brown,-0.59,down in RA,FALSE,SRP68,-0.388110612568803,2.22830408570842e-05,0.831
Male,brown,-0.59,down in RA,FALSE,SRRM1,-0.175456105044961,0.00084284882750961,0.728
Male,brown,-0.59,down in RA,FALSE,SRRM2,-0.411491197170268,9.19207411994701e-06,0.785
Male,brown,-0.59,down in RA,FALSE,SRRT,-0.468641312616494,4.96755150484526e-07,0.875
Male,brown,-0.59,down in RA,FALSE,SSBP3,-0.568648255845249,0.000111497368184185,0.646
Male,brown,-0.59,down in RA,FALSE,SSRP1,-0.431857815864165,6.39197494276252e-07,0.874
Male,brown,-0.59,down in RA,FALSE,SSSCA1,-0.203385030874023,0.0158899185614932,0.552
Male,brown,-0.59,down in RA,FALSE,ST3GAL1,-0.396177143207451,6.77052397785318e-05,0.726
Male,brown,-0.59,down in RA,FALSE,ST6GALNAC6,-0.204365072212103,0.0469275084644672,0.579
Male,brown,-0.59,down in RA,FALSE,STAG3L3,-0.568665292236073,7.87781423306393e-05,0.824
Male,brown,-0.59,down in RA,FALSE,STIP1,-0.473117551599913,0.000110436044069691,0.707
Male,brown,-0.59,down in RA,FALSE,STK24,-0.224564307063946,0.000210630326960343,0.651
Male,brown,-0.59,down in RA,FALSE,STK25,-0.227265882629687,0.00514977908087917,0.617
Male,brown,-0.59,down in RA,FALSE,STK36,-0.241815389749521,0.00951003513615109,0.418
Male,brown,-0.59,down in RA,FALSE,STK38,-0.187731899706741,0.00129131029644973,0.69
Male,brown,-0.59,down in RA,FALSE,STT3A,-0.259485026650336,0.0107501308217423,0.653
Male,brown,-0.59,down in RA,FALSE,STUB1,-0.27220339937038,0.000641744187489929,0.731
Male,brown,-0.59,down in RA,FALSE,SUMF2,-0.295558306570781,0.00108523209886813,0.699
Male,brown,-0.59,down in RA,FALSE,SUMO3,-0.157368303686271,0.00845757422348012,0.547
Male,brown,-0.59,down in RA,FALSE,SUN2,-0.428809570609793,5.91538932588742e-05,0.848
Male,brown,-0.59,down in RA,FALSE,SUPT16H,-0.230644469343049,0.00359052930482431,0.613
Male,brown,-0.59,down in RA,FALSE,SUPT5H,-0.542233791236644,1.15381011612726e-06,0.828
Male,brown,-0.59,down in RA,FALSE,SUPV3L1,-0.250762124409067,0.00484276381507015,0.647
Male,brown,-0.59,down in RA,FALSE,SURF2,-0.191348510187373,0.0250711274174534,0.606
Male,brown,-0.59,down in RA,FALSE,SURF4,-0.312267014295505,2.97693791657137e-05,0.783
Male,brown,-0.59,down in RA,FALSE,SUV39H1,-0.225066479203727,0.0281159569894683,0.445
Male,brown,-0.59,down in RA,FALSE,SYMPK,-0.432859670176824,0.00017750973271977,0.693
Male,brown,-0.59,down in RA,FALSE,SYNE2,-0.231605346088243,0.0101650840542636,0.474
Male,brown,-0.59,down in RA,FALSE,SYNGAP1,-0.29147247708279,0.00368881945199362,0.483
Male,brown,-0.59,down in RA,FALSE,SYNGR2,-0.266839229762889,0.000197914414439704,0.602
Male,brown,-0.59,down in RA,FALSE,SYNRG,-0.373204151828467,3.49718568465919e-05,0.776
Male,brown,-0.59,down in RA,FALSE,SYTL1,-0.359480918272987,0.00169484295169864,0.718
Male,brown,-0.59,down in RA,FALSE,TAB1,-0.376857891846756,7.26053243096489e-05,0.495
Male,brown,-0.59,down in RA,FALSE,TACO1,-0.195703533009555,0.0171818559304889,0.551
Male,brown,-0.59,down in RA,FALSE,TAF15,-0.566457884129748,7.13561331823511e-07,0.773
Male,brown,-0.59,down in RA,FALSE,TAF1C,-0.486314879719788,7.96723789020629e-06,0.738
Male,brown,-0.59,down in RA,FALSE,TAF6,-0.434091221190366,1.85365080385935e-06,0.732
Male,brown,-0.59,down in RA,FALSE,TARBP2,-0.181783730195858,0.0182901387602658,0.399
Male,brown,-0.59,down in RA,FALSE,TATDN2,-0.398877591715984,4.75278461342491e-06,0.838
Male,brown,-0.59,down in RA,FALSE,TBC1D10A,-0.156086988124821,0.0450576456639722,0.375
Male,brown,-0.59,down in RA,FALSE,TBC1D10C,-0.237474461913851,0.00759935520090074,0.631
Male,brown,-0.59,down in RA,FALSE,TBC1D5,-0.306359255084432,4.44224096233468e-05,0.64
Male,brown,-0.59,down in RA,FALSE,TBC1D9B,-0.379306466911647,6.79483587299333e-05,0.669
Male,brown,-0.59,down in RA,FALSE,TBCB,-0.155456416774307,0.0185521566369341,0.543
Male,brown,-0.59,down in RA,FALSE,TBCD,-0.288793264455969,0.00149136253594602,0.687
Male,brown,-0.59,down in RA,FALSE,TBL2,-0.181892733879453,0.0138000714426792,0.416
Male,brown,-0.59,down in RA,FALSE,TBX19,-0.345113751184634,0.00244725010672547,0.538
Male,brown,-0.59,down in RA,FALSE,TCEA2,-0.330718432218419,0.00278359764940785,0.575
Male,brown,-0.59,down in RA,FALSE,TCF25,-0.330339310053133,2.57768202619893e-05,0.822
Male,brown,-0.59,down in RA,FALSE,TCHP,-0.26162216376771,0.00137508183950674,0.486
Male,brown,-0.59,down in RA,FALSE,TCOF1,-0.372949419381951,0.000155554081697378,0.765
Male,brown,-0.59,down in RA,FALSE,TECR,-0.446236316165791,7.23008932777238e-05,0.834
Male,brown,-0.59,down in RA,FALSE,TELO2,-0.285721594740909,0.00021954536304144,0.516
Male,brown,-0.59,down in RA,FALSE,TERF2,-0.561838835617625,1.1606976787636e-06,0.794
Male,brown,-0.59,down in RA,FALSE,TESK1,-0.320311992111515,7.32281580699089e-05,0.674
Male,brown,-0.59,down in RA,FALSE,TEX10,-0.206819757471656,0.00921496753319378,0.587
Male,brown,-0.59,down in RA,FALSE,TEX261,-0.418523004401781,1.31445756416062e-06,0.794
Male,brown,-0.59,down in RA,FALSE,TEX264,-0.18227619461239,0.00950843618935715,0.573
Male,brown,-0.59,down in RA,FALSE,TGFBRAP1,-0.186568502623534,0.0317244235051501,0.606
Male,brown,-0.59,down in RA,FALSE,TGIF2,-0.40011749591993,2.1170141278928e-05,0.709
Male,brown,-0.59,down in RA,FALSE,TGOLN2,-0.203915653809097,0.0001475812846928,0.654
Male,brown,-0.59,down in RA,FALSE,THADA,-0.309610360362545,0.000232867511824498,0.749
Male,brown,-0.59,down in RA,FALSE,THAP3,-0.274200776965358,0.0035318550343404,0.45
Male,brown,-0.59,down in RA,FALSE,THAP4,-0.252751253694464,0.00117158985745893,0.7
Male,brown,-0.59,down in RA,FALSE,THOC6,-0.297928844351661,0.00014077866722764,0.584
Male,brown,-0.59,down in RA,FALSE,THOP1,-0.238569865186507,0.00838470279436824,0.473
Male,brown,-0.59,down in RA,FALSE,THRAP3,-0.204280921755567,0.00181328423576334,0.637
Male,brown,-0.59,down in RA,FALSE,TIGD5,-0.233140155580958,0.0048617995597994,0.321
Male,brown,-0.59,down in RA,FALSE,TIMM44,-0.179256162450228,0.0230987760775089,0.493
Male,brown,-0.59,down in RA,FALSE,TIMM50,-0.23133774235843,0.00198599137104408,0.62
Male,brown,-0.59,down in RA,FALSE,TJAP1,-0.296033873119988,1.25269440980985e-05,0.83
Male,brown,-0.59,down in RA,FALSE,TMC6,-0.503468549504207,6.24252848100407e-05,0.802
Male,brown,-0.59,down in RA,FALSE,TMC8,-0.580318726407929,4.87835618863672e-06,0.829
Male,brown,-0.59,down in RA,FALSE,TMEM104,-0.277709399799769,0.004188474626431,0.513
Male,brown,-0.59,down in RA,FALSE,TMEM109,-0.312644402129617,7.18189706575309e-05,0.723
Male,brown,-0.59,down in RA,FALSE,TMEM129,-0.227662399493908,0.016462881967451,0.478
Male,brown,-0.59,down in RA,FALSE,TMEM131,-0.380462875566423,2.44235045334636e-07,0.724
Male,brown,-0.59,down in RA,FALSE,TMEM143,-0.310493291330365,0.00620560161613998,0.449
Male,brown,-0.59,down in RA,FALSE,TMEM150A,-0.220172422669878,0.00745774498489071,0.322
Male,brown,-0.59,down in RA,FALSE,TMEM160,-0.310285434172305,0.00036667390935178,0.405
Male,brown,-0.59,down in RA,FALSE,TMEM161A,-0.305543674852879,0.00348200991279568,0.505
Male,brown,-0.59,down in RA,FALSE,TMEM173,-0.374655102179395,9.35568177522486e-06,0.715
Male,brown,-0.59,down in RA,FALSE,TMEM201,-0.212182462544726,0.0270190946925258,0.587
Male,brown,-0.59,down in RA,FALSE,TMEM203,-0.212469865831121,0.000592809126718971,0.54
Male,brown,-0.59,down in RA,FALSE,TMEM214,-0.518993801492599,8.7736082680784e-06,0.651
Male,brown,-0.59,down in RA,FALSE,TMEM219,-0.310919149147103,0.000192500100655907,0.612
Male,brown,-0.59,down in RA,FALSE,TMEM229B,-0.424899466407846,0.00150943457150205,0.709
Male,brown,-0.59,down in RA,FALSE,TMEM39B,-0.288547768316846,0.000948460456690467,0.658
Male,brown,-0.59,down in RA,FALSE,TMEM57,-0.17568106496242,0.0329142706006566,0.462
Male,brown,-0.59,down in RA,FALSE,TMEM63A,-0.4127809662565,0.00105565757202098,0.673
Male,brown,-0.59,down in RA,FALSE,TMX2,-0.245084284434869,0.00102196978112429,0.666
Male,brown,-0.59,down in RA,FALSE,TNFAIP8L1,-0.406280143239464,1.30407147802965e-05,0.835
Male,brown,-0.59,down in RA,FALSE,TNIK,-0.254157969569745,0.021672044944942,0.502
Male,brown,-0.59,down in RA,FALSE,TNPO2,-0.378151296269691,2.36672356660221e-05,0.731
Male,brown,-0.59,down in RA,FALSE,TNRC6A,-0.469829078970528,2.32222079415337e-06,0.871
Male,brown,-0.59,down in RA,FALSE,TOB2,-0.177716590530478,0.0476277149343316,0.477
Male,brown,-0.59,down in RA,FALSE,TOE1,-0.165833733101143,0.0371927548074475,0.553
Male,brown,-0.59,down in RA,FALSE,TOMM34,-0.369205215714634,0.000161243404740607,0.575
Male,brown,-0.59,down in RA,FALSE,TP53,-0.45655485381703,1.20481914911193e-05,0.797
Male,brown,-0.59,down in RA,FALSE,TPCN1,-0.491549095795293,3.7573624496305e-05,0.492
Male,brown,-0.59,down in RA,FALSE,TPI1,-0.222447417309305,0.00019886369786541,0.697
Male,brown,-0.59,down in RA,FALSE,TPM2,-0.722379409446402,0.000165640322191784,0.566
Male,brown,-0.59,down in RA,FALSE,TPM3,-0.116716517997259,0.011654303545965,0.69
Male,brown,-0.59,down in RA,FALSE,TPP1,-0.503223915897235,1.9246386542721e-06,0.751
Male,brown,-0.59,down in RA,FALSE,TPPP,-0.258396561802738,0.0249812241642128,0.321
Male,brown,-0.59,down in RA,FALSE,TPRN,-0.258250643391936,0.00108418612257677,0.552
Male,brown,-0.59,down in RA,FALSE,TRADD,-0.217016725732462,0.00475316062776403,0.467
Male,brown,-0.59,down in RA,FALSE,TRAF2,-0.193923815379491,0.0379389307973348,0.482
Male,brown,-0.59,down in RA,FALSE,TRAF3,-0.24271000303378,0.00285132861098357,0.5
Male,brown,-0.59,down in RA,FALSE,TRAF3IP2,-0.324220085403973,0.00010752619588363,0.492
Male,brown,-0.59,down in RA,FALSE,TRAM2,-0.316696900170211,0.000618187009991724,0.591
Male,brown,-0.59,down in RA,FALSE,TRAP1,-0.405148324810169,0.000127812108558508,0.733
Male,brown,-0.59,down in RA,FALSE,TRAPPC6A,-0.205725527489943,0.041298421872208,0.589
Male,brown,-0.59,down in RA,FALSE,TRIM14,-0.275887837336202,0.000890974460647723,0.55
Male,brown,-0.59,down in RA,FALSE,TRIM26,-0.422758748277911,7.86552146166686e-06,0.758
Male,brown,-0.59,down in RA,FALSE,TRIM28,-0.605684841934304,1.09875927815748e-06,0.815
Male,brown,-0.59,down in RA,FALSE,TRIM3,-0.173420756289027,0.00802741347621612,0.369
Male,brown,-0.59,down in RA,FALSE,TRIM44,-0.486428303899978,5.55853051044949e-07,0.869
Male,brown,-0.59,down in RA,FALSE,TRIM46,-0.238947031500649,0.0126171264148277,0.517
Male,brown,-0.59,down in RA,FALSE,TRIM62,-0.302144446774778,0.00190527576737514,0.517
Male,brown,-0.59,down in RA,FALSE,TRIM66,-0.647166565942035,0.000115903706761077,0.58
Male,brown,-0.59,down in RA,FALSE,TRIM68,-0.188404266814106,0.00598914471791586,0.557
Male,brown,-0.59,down in RA,FALSE,TRIP10,-0.154739153161231,0.0304995883562418,0.325
Male,brown,-0.59,down in RA,FALSE,TRMT1,-0.218028247971107,0.0130476721297234,0.446
Male,brown,-0.59,down in RA,FALSE,TRMT2A,-0.261430200899493,0.00578992281766686,0.613
Male,brown,-0.59,down in RA,FALSE,TRPV2,-0.308854387865063,4.79731788347316e-05,0.819
Male,brown,-0.59,down in RA,FALSE,TRRAP,-0.430630512738376,8.09755871139178e-06,0.833
Male,brown,-0.59,down in RA,FALSE,TRUB2,-0.204113660755765,0.0149439648711721,0.643
Male,brown,-0.59,down in RA,FALSE,TSC1,-0.24187928981636,0.00151742180026567,0.378
Male,brown,-0.59,down in RA,FALSE,TSEN54,-0.306246237745034,0.013304834014401,0.634
Male,brown,-0.59,down in RA,FALSE,TSHR,-0.304960311508101,0.00862182647419047,0.333
Male,brown,-0.59,down in RA,FALSE,TSPAN18,-0.464999404730999,0.000340656001528098,0.634
Male,brown,-0.59,down in RA,FALSE,TSPAN32,-0.210221502292623,0.0386514679462168,0.457
Male,brown,-0.59,down in RA,FALSE,TSPYL2,-0.452117515883428,0.000257844437970284,0.709
Male,brown,-0.59,down in RA,FALSE,TSR1,-0.328092996423574,0.00278705093989158,0.62
Male,brown,-0.59,down in RA,FALSE,TSR2,-0.190661107997343,0.0490663009952971,0.628
Male,brown,-0.59,down in RA,FALSE,TTC31,-0.389042651603037,1.36043691828251e-06,0.806
Male,brown,-0.59,down in RA,FALSE,TTLL1,-0.211218999637404,0.0231808793712101,0.404
Male,brown,-0.59,down in RA,FALSE,TTLL5,-0.368435812787383,0.000707491693119986,0.483
Male,brown,-0.59,down in RA,FALSE,TTYH2,-0.223798873453467,0.00288894170172067,0.45
Male,brown,-0.59,down in RA,FALSE,TUBB,-0.410504606940302,2.23684137342777e-06,0.84
Male,brown,-0.59,down in RA,FALSE,TUBB3,-0.246290792196309,0.0367488587675967,0.326
Male,brown,-0.59,down in RA,FALSE,TUBGCP6,-0.380189232959257,0.00035804732590902,0.623
Male,brown,-0.59,down in RA,FALSE,TUFM,-0.347586596416728,0.000672667985593397,0.662
Male,brown,-0.59,down in RA,FALSE,TULP3,-0.339445541257736,0.000613133775429635,0.639
Male,brown,-0.59,down in RA,FALSE,TXLNA,-0.27134845234323,0.00417587272793502,0.747
Male,brown,-0.59,down in RA,FALSE,TXN2,-0.139577844767686,0.0290691635867119,0.365
Male,brown,-0.59,down in RA,FALSE,U2AF1L4,-0.305960991245661,0.00407312870333433,0.452
Male,brown,-0.59,down in RA,FALSE,U2AF2,-0.312483543041256,0.000219065481805788,0.805
Male,brown,-0.59,down in RA,FALSE,UBAP2,-0.5693872618891,6.96381206106976e-07,0.806
Male,brown,-0.59,down in RA,FALSE,UBE2G2,-0.31209098678788,0.00268522310875334,0.71
Male,brown,-0.59,down in RA,FALSE,UBE2I,-0.258731672265245,0.00117617054376326,0.627
Male,brown,-0.59,down in RA,FALSE,UBE2Z,-0.296179319386499,0.00202941799492572,0.695
Male,brown,-0.59,down in RA,FALSE,UBFD1,-0.248155781783947,0.000587933958787793,0.664
Male,brown,-0.59,down in RA,FALSE,UBIAD1,-0.303510189084751,0.000116776412412751,0.534
Male,brown,-0.59,down in RA,FALSE,UBQLN4,-0.419060806758435,3.17340969926812e-05,0.733
Male,brown,-0.59,down in RA,FALSE,UBTF,-0.255695921166423,0.00399648024990633,0.632
Male,brown,-0.59,down in RA,FALSE,UBXN1,-0.321632316600825,9.4289389666014e-06,0.725
Male,brown,-0.59,down in RA,FALSE,UCP2,-0.362764892826104,0.000226351180032122,0.801
Male,brown,-0.59,down in RA,FALSE,UNC119B,-0.235044575200294,0.000441330891805195,0.469
Male,brown,-0.59,down in RA,FALSE,UQCRC1,-0.507841912965761,5.82603022371724e-05,0.546
Male,brown,-0.59,down in RA,FALSE,URB1,-0.264965843388994,0.0120202033393533,0.442
Male,brown,-0.59,down in RA,FALSE,URGCP,-0.275972892486364,0.00042712999512158,0.638
Male,brown,-0.59,down in RA,FALSE,URM1,-0.239343089336435,0.0015936945085384,0.58
Male,brown,-0.59,down in RA,FALSE,UROD,-0.313659009888314,0.000556304028233308,0.569
Male,brown,-0.59,down in RA,FALSE,UROS,-0.249581664127073,0.0231979393379303,0.481
Male,brown,-0.59,down in RA,FALSE,USE1,-0.356376947278037,0.00356554996208685,0.549
Male,brown,-0.59,down in RA,FALSE,USF2,-0.158436135115827,0.00962498288467743,0.659
Male,brown,-0.59,down in RA,FALSE,USP11,-0.520964154351746,1.39135713673781e-05,0.844
Male,brown,-0.59,down in RA,FALSE,USP20,-0.362719732513651,0.000119238757131032,0.754
Male,brown,-0.59,down in RA,FALSE,USP24,-0.298709006313443,0.000985057434913,0.604
Male,brown,-0.59,down in RA,FALSE,USP34,-0.18544213932208,0.000672813395654218,0.653
Male,brown,-0.59,down in RA,FALSE,USP36,-0.494020769009693,7.13561331823511e-07,0.842
Male,brown,-0.59,down in RA,FALSE,USP5,-0.357190187412779,0.00104127259328871,0.645
Male,brown,-0.59,down in RA,FALSE,USP54,-0.371711793267567,0.000532133663497861,0.408
Male,brown,-0.59,down in RA,FALSE,USP7,-0.14105984136303,0.00795815845496792,0.628
Male,brown,-0.59,down in RA,FALSE,VAC14,-0.286248394792095,0.000775275229040272,0.635
Male,brown,-0.59,down in RA,FALSE,VAMP1,-0.218284366787952,0.0139015358766557,0.399
Male,brown,-0.59,down in RA,FALSE,VARS2,-0.292527090051935,0.00931193541634532,0.595
Male,brown,-0.59,down in RA,FALSE,VAV2,-0.376478006258913,0.000416272456406753,0.49
Male,brown,-0.59,down in RA,FALSE,VDAC2,-0.151950828542075,0.000822573185989105,0.626
Male,brown,-0.59,down in RA,FALSE,VGLL4,-0.287000608083623,0.000103172464039762,0.691
Male,brown,-0.59,down in RA,FALSE,VILL,-0.28047102743331,0.00172120920868973,0.559
Male,brown,-0.59,down in RA,FALSE,VIPR1,-0.500823654315855,3.62935880394899e-05,0.527
