gene,logFC_unadj,P_unadj,FDR_unadj,logFC_adj,P_adj,FDR_adj,sig_unadjusted,sig_adjusted,status
SAMSN1,1.02432107489694,3.47087026539628e-10,1.28648833005118e-07,0.681783373353554,6.56231468011977e-05,0.00565056857183481,TRUE,TRUE,retained
GNPDA1,-0.334242243837751,3.19446779538943e-06,4.4287067597822e-05,-0.324832196391333,6.58870269722166e-05,0.00565056857183481,TRUE,TRUE,retained
CABIN1,-0.468467986920018,1.39641359823064e-07,4.51058761248147e-06,-0.380442212658506,6.5909416814057e-05,0.00565056857183481,TRUE,TRUE,retained
ARFIP1,0.540209876017538,1.55177026519941e-07,4.82456700006674e-06,0.513660991870779,6.59107136992692e-05,0.00565056857183481,TRUE,TRUE,retained
CCDC82,1.40439527816393,3.02850112164418e-10,1.19345657951193e-07,0.839931700476327,6.59585495919308e-05,0.00565056857183481,TRUE,TRUE,retained
CECR5,-0.213682419022222,0.000397663188706445,0.00206128406562963,-0.307982752656063,6.82558845216583e-05,0.00579540995070918,TRUE,TRUE,retained
CCDC84,-0.322509609244973,1.01189125142233e-05,0.000108211952484194,-0.387394372315506,6.84335066144206e-05,0.00579540995070918,TRUE,TRUE,retained
NCKAP1L,-0.42203181101053,8.82754944639596e-09,7.32361378544945e-07,-0.366293482096701,6.8752246449446e-05,0.00579540995070918,TRUE,TRUE,retained
ZCCHC10,1.32044691407491,3.81646581315641e-09,4.4894739263272e-07,0.765526976348811,7.03561277495825e-05,0.00587487264693028,TRUE,TRUE,retained
DYNC1H1,-0.403314380405971,1.68615184057206e-06,2.80809303021772e-05,-0.417830445444547,7.04403305379574e-05,0.00587487264693028,TRUE,TRUE,retained
CNIH4,0.8632490760855,1.93530506602788e-09,2.95358388347289e-07,0.662469947656558,7.10522118649687e-05,0.00589471587172369,TRUE,TRUE,retained
BAZ1A,0.477741831812152,2.42938166069711e-09,3.32994287978856e-07,0.36969966740355,7.27428969896223e-05,0.00598141198784877,TRUE,TRUE,retained
MORC2,-0.310024817240313,7.11003761390158e-05,0.000512137122163192,-0.41011733885731,7.28561252088412e-05,0.00598141198784877,TRUE,TRUE,retained
DCUN1D5,0.763658617305176,1.27529828912822e-08,9.47482856917745e-07,0.562218365171321,7.43207480014939e-05,0.0060345957390458,TRUE,TRUE,retained
RNF139,0.593858912367676,2.81217153556043e-08,1.54685674177197e-06,0.498341809165419,7.47735577556548e-05,0.0060345957390458,TRUE,TRUE,retained
GEMIN4,-0.498177583725408,1.2418243062678e-06,2.23457494745425e-05,-0.544794257259036,7.48537023883711e-05,0.0060345957390458,TRUE,TRUE,retained
USP36,-0.494020769009695,8.3097732638195e-09,7.13561331823472e-07,-0.403231197757362,7.54565299280824e-05,0.0060345957390458,TRUE,TRUE,retained
RAB11FIP3,-0.522619881008277,2.61089677729353e-05,0.000228515079958234,-0.667745891923479,7.55933838891993e-05,0.0060345957390458,TRUE,TRUE,retained
DPAGT1,-0.467336604138748,4.30523533532294e-10,1.42752848181146e-07,-0.324199376388213,7.64221708781509e-05,0.0060345957390458,TRUE,TRUE,retained
EXOC8,0.803949793574672,2.6895141439262e-09,3.62215943277333e-07,0.617810184482168,7.64905011329203e-05,0.0060345957390458,TRUE,TRUE,retained
PSMD2,-0.493727622727708,2.86698033365144e-10,1.15877464100892e-07,-0.337649702939969,7.65665893427114e-05,0.0060345957390458,TRUE,TRUE,retained
FAM8A1,0.614267133065716,2.31179808797305e-08,1.37512729285733e-06,0.543750380409549,7.69948180139728e-05,0.00603815580275748,TRUE,TRUE,retained
TMEM131,-0.380462875566424,1.33250104033349e-09,2.44235045334615e-07,-0.30462450990998,7.74285792977644e-05,0.00604211235381515,TRUE,TRUE,retained
TMEM71,0.556850994393971,1.48983718826947e-07,4.7157236141951e-06,0.518026640330591,7.87821856704993e-05,0.0061002509474559,TRUE,TRUE,retained
XRCC6,-0.497016010891427,7.10263862562292e-09,6.58581721504083e-07,-0.412593726329934,7.9234188783543e-05,0.0061002509474559,TRUE,TRUE,retained
PPP4R2,0.860578373117071,2.29901728896833e-09,3.20702739168211e-07,0.64591192943227,7.93346091624982e-05,0.0061002509474559,TRUE,TRUE,retained
FPGT,1.06303671489944,1.8431352463976e-09,2.93468089787528e-07,0.755552063243299,8.09765100411633e-05,0.00619627537756727,TRUE,TRUE,retained
PMAIP1,1.11527497482756,5.45069384203115e-09,5.57917448259331e-07,0.858189434897053,8.15466358198298e-05,0.00620975662042501,TRUE,TRUE,retained
ACLY,-0.284130706225704,1.78602824050702e-06,2.93262116199085e-05,-0.309962361867933,8.25522190151257e-05,0.00625610879007417,TRUE,TRUE,retained
RNF19A,0.690196596445118,1.96476572808949e-09,2.95358388347289e-07,0.50283411543293,8.3560713450121e-05,0.00630223696705386,TRUE,TRUE,retained
PLCG1,-0.648163664808057,5.70061987356759e-07,1.23602298579155e-05,-0.645241279371464,8.50819606127115e-05,0.0063755670374973,TRUE,TRUE,retained
MAP4K5,0.951631782377615,2.67134065571079e-08,1.48792730586463e-06,0.761988549946785,8.56024488036031e-05,0.0063755670374973,TRUE,TRUE,retained
CASP3,0.876824153375584,6.36145816885021e-10,1.68745793023822e-07,0.614020793147252,8.5746381523151e-05,0.0063755670374973,TRUE,TRUE,retained
HSPA13,1.06651590379587,1.67303418182396e-09,2.78380835924764e-07,0.737203855353615,8.7263916183972e-05,0.00645417297923511,TRUE,TRUE,retained
TWF1,1.1133456763666,1.32652366323686e-10,7.46785446557236e-08,0.638877986573644,8.76224714557072e-05,0.00645417297923511,TRUE,TRUE,retained
LRSAM1,-0.250295107165949,0.00107128627204584,0.0046881414509324,-0.389028733614437,8.87301217800006e-05,0.00648693319007374,TRUE,TRUE,retained
KHSRP,-0.500972101844505,6.78167870585106e-09,6.40117373894193e-07,-0.394763288375886,8.88902854187609e-05,0.00648693319007374,TRUE,TRUE,retained
MON1A,-0.517341618228892,3.68614085105034e-07,9.05056670328762e-06,-0.510118860286473,9.06823714137014e-05,0.00653056463252305,TRUE,TRUE,retained
ZBTB4,-0.455731173783443,6.16265664527322e-08,2.57670972677564e-06,-0.391107702029775,9.07643016854419e-05,0.00653056463252305,TRUE,TRUE,retained
KIF5B,0.489817634829342,3.46356482232472e-08,1.77837694769722e-06,0.397130193091777,9.12125121091103e-05,0.00653056463252305,TRUE,TRUE,retained
RLF,0.528994678746355,6.68959991405874e-07,1.38930386620959e-05,0.521652308750067,9.19270293040481e-05,0.00653056463252305,TRUE,TRUE,retained
GIT1,-0.516422900695593,1.24432515291186e-06,2.23652193675595e-05,-0.510462956168644,9.26297501830693e-05,0.00653056463252305,TRUE,TRUE,retained
TGFBR1,0.635827858365805,1.03401062317862e-09,2.11676746144994e-07,0.452735538844584,9.27109491476268e-05,0.00653056463252305,TRUE,TRUE,retained
TMEM55A,0.785955896405757,4.03222948723893e-07,9.60121350564157e-06,0.77354440995367,9.28277281421428e-05,0.00653056463252305,TRUE,TRUE,retained
WDR54,-0.447192679596602,1.2351848933418e-05,0.00012700730250324,-0.470871779348061,9.302261343954e-05,0.00653056463252305,TRUE,TRUE,retained
IL18R1,0.652343339472886,5.67077152305783e-06,6.97468670260253e-05,0.708418742110327,9.32168395811512e-05,0.00653056463252305,TRUE,TRUE,retained
FAS,0.956414365421816,7.34744638585054e-08,2.93434510802878e-06,0.861944864995384,9.36422872589244e-05,0.00653134236310808,TRUE,TRUE,retained
THAP1,0.780760971008412,7.30643203116299e-09,6.69600512251292e-07,0.58867327818179,9.4206227771369e-05,0.00654173025709291,TRUE,TRUE,retained
PYROXD1,0.786230662965209,5.25444679076704e-09,5.48515528230867e-07,0.531337871853991,9.55811550296172e-05,0.00660809538040288,TRUE,TRUE,retained
ENTPD5,-0.477322475340252,2.54565910828516e-06,3.73972269561034e-05,-0.444772712136787,9.60894481271208e-05,0.00661422694684631,TRUE,TRUE,retained
VBP1,0.779046593259492,2.86983061625591e-09,3.67781626049121e-07,0.499146071602068,9.65175041158938e-05,0.00661480616251667,TRUE,TRUE,retained
TBC1D23,0.603102196332354,2.04897682159778e-09,2.97569626428007e-07,0.44474813441133,9.84790769203624e-05,0.00672002462985139,TRUE,TRUE,retained
ABHD13,0.814112437937072,3.7525183438326e-09,4.48113232226009e-07,0.56330829730481,9.92389996666964e-05,0.00674269117131955,TRUE,TRUE,retained
ZDHHC17,0.952109890415619,1.07112757441243e-09,2.16463896864912e-07,0.676590717296477,0.000101014054426346,0.00683383922713518,TRUE,TRUE,retained
ZBTB20,-0.553383682165977,1.30623317424782e-08,9.62156706806932e-07,-0.461967367389495,0.000101771577338953,0.00685566398971759,TRUE,TRUE,retained
RPAP3,0.592647148450397,2.12876996847914e-06,3.3092505930115e-05,0.621258890686912,0.000102302869792458,0.00686212824058942,TRUE,TRUE,retained
NUDCD3,-0.471195919161853,5.68388822614651e-09,5.7803309747579e-07,-0.359983602684411,0.000105758390878081,0.00703668543110532,TRUE,TRUE,retained
CLK2,-0.305410953370233,8.35687684220449e-08,3.18957505238909e-06,-0.270624541207682,0.000105798036361858,0.00703668543110532,TRUE,TRUE,retained
DPYSL2,-0.34919243195428,0.000367951615615668,0.00193076608420432,-0.528017749634386,0.00010677117087611,0.00707157128789971,TRUE,TRUE,retained
PEA15,-0.298081341905464,9.81345980258502e-05,0.000669072521056002,-0.403030245146653,0.000108010377252118,0.00712371370972862,TRUE,TRUE,retained
AARS,-0.393013870667796,4.81745575567277e-08,2.22039634727105e-06,-0.328261855309139,0.000108704675686388,0.00713963251185223,TRUE,TRUE,retained
NUMA1,-0.49337464803846,7.14804670193944e-09,6.58916141302172e-07,-0.38368137938929,0.000109628621484166,0.00717043966993739,TRUE,TRUE,retained
POGZ,-0.335579067755137,1.08249033818366e-07,3.82585094188096e-06,-0.309378715543276,0.000113991516561213,0.00742499287419172,TRUE,TRUE,retained
SLC27A1,-0.45467801045534,2.10844598367099e-07,6.06486022638794e-06,-0.394549681905906,0.000115121233573586,0.00746642569386987,TRUE,TRUE,retained
C1GALT1C1,1.00385518814671,7.25190844359446e-10,1.71007028393773e-07,0.653396312811016,0.000115574945714918,0.00746642569386987,TRUE,TRUE,retained
ESYT1,-0.484406173903334,1.01651762060332e-07,3.68027202396089e-06,-0.400947204637155,0.000116317396889799,0.00748371888642412,TRUE,TRUE,retained
RIMS3,-0.365670884543068,1.0761153657121e-05,0.000113312000732931,-0.434246278048403,0.000117803308364224,0.00752749802331477,TRUE,TRUE,retained
PTPN18,-0.560863158221845,3.79661476696004e-09,4.4894739263272e-07,-0.36318091629479,0.000117952928488152,0.00752749802331477,TRUE,TRUE,retained
SMC1A,-0.283878207355894,1.02541060564668e-05,0.000109287000519328,-0.328852112437947,0.000118730119290574,0.00752973821914363,TRUE,TRUE,retained
TRIM14,-0.275887837336203,0.000140460035190609,0.000890974460647717,-0.354930947766948,0.000119401460266936,0.00752973821914363,TRUE,TRUE,retained
IDI1,0.678198852297594,8.18779388471848e-09,7.09143928597898e-07,0.531889655610119,0.000119780864117555,0.00752973821914363,TRUE,TRUE,retained
SMARCC1,-0.380328349685275,4.08307136938754e-08,2.00502971949084e-06,-0.331469408126678,0.000120535143225342,0.00752973821914363,TRUE,TRUE,retained
PIGS,-0.41957956184785,1.20641628726015e-09,2.37483840491143e-07,-0.280822334286543,0.000121017444610892,0.00752973821914363,TRUE,TRUE,retained
IPO9,-0.442230812838616,2.01424379850128e-06,3.18460631853317e-05,-0.442595019826789,0.000121379512495382,0.00752973821914363,TRUE,TRUE,retained
PTBP1,-0.44920604575365,2.71150677578667e-09,3.62215943277333e-07,-0.331416672518338,0.000121406634681592,0.00752973821914363,TRUE,TRUE,retained
FAM188A,0.84350624630918,1.51541320039167e-09,2.62499541514e-07,0.593145312535178,0.000121809506177861,0.00752973821914363,TRUE,TRUE,retained
SAE1,-0.393263888403224,1.88768802831337e-07,5.59316285532022e-06,-0.366980424572126,0.000122756752886013,0.00755865115524305,TRUE,TRUE,retained
ANXA2,-0.327213788249671,1.5576752107361e-05,0.000152317830935689,-0.395774271174241,0.000123359027825075,0.00756618037201037,TRUE,TRUE,retained
RAB8B,0.378914327646685,1.79361472546394e-09,2.9147163832462e-07,0.254435137575496,0.000124308441147012,0.00759486030155172,TRUE,TRUE,retained
APBB1,-0.510901788297798,7.83260280324219e-08,3.04852637006189e-06,-0.462552913260169,0.000125932408962766,0.00762041369047209,TRUE,TRUE,retained
ZEB1,0.726725862844965,9.9491845007147e-10,2.11676746144994e-07,0.485716436140315,0.000126198128214924,0.00762041369047209,TRUE,TRUE,retained
CTNNBL1,-0.445730863070039,4.96719628027819e-08,2.24994008523061e-06,-0.385737303545274,0.000127202809518383,0.00762041369047209,TRUE,TRUE,retained
DEK,0.689159398509329,6.17787680941201e-09,6.12464604696613e-07,0.427430909224768,0.000127728797979954,0.00762041369047209,TRUE,TRUE,retained
COMMD8,1.52347310741244,2.14410273128438e-09,3.03941946748239e-07,0.953495316079268,0.000127740733164349,0.00762041369047209,TRUE,TRUE,retained
MPI,-0.46177752335547,7.76871888099523e-07,1.53090684911024e-05,-0.479431615636001,0.000128138497206758,0.00762041369047209,TRUE,TRUE,retained
CAPZA1,0.386212013907696,3.43504612943402e-10,1.28648833005118e-07,0.229485596744298,0.000128293593911985,0.00762041369047209,TRUE,TRUE,retained
SPOPL,0.57017772201171,1.53332803472811e-08,1.05335773462829e-06,0.460812607107323,0.000128782892107686,0.00762041369047209,TRUE,TRUE,retained
PCMTD1,0.878060287647987,2.63002327159529e-08,1.47650993028877e-06,0.715768550271737,0.000129077615641442,0.00762041369047209,TRUE,TRUE,retained
INSR,-0.682673574090573,1.88920334792395e-08,1.21054928346851e-06,-0.511386116930129,0.000130239978914148,0.00764758554600163,TRUE,TRUE,retained
LY96,1.5475493686022,4.05192649348898e-10,1.38848950688841e-07,0.914133487485605,0.000130594654809086,0.00764758554600163,TRUE,TRUE,retained
IDH3B,-0.427777396970071,7.60834633083525e-09,6.87320412023029e-07,-0.318537146783432,0.000130993345011764,0.00764758554600163,TRUE,TRUE,retained
RNF40,-0.594612982604691,9.3579716200892e-09,7.68729948948806e-07,-0.421425839379417,0.000133956537040192,0.00779172285374371,TRUE,TRUE,retained
NXT2,0.94228602377151,6.00170895033627e-10,1.68745793023822e-07,0.568888940891605,0.000136570401449072,0.00791455602221224,TRUE,TRUE,retained
PSMC5,-0.368678396786456,1.01180792828767e-06,1.90096881687706e-05,-0.360436351195242,0.000137557803239531,0.00792662954755067,TRUE,TRUE,retained
GPR65,0.918211799807472,9.06914090452893e-10,2.00419013622508e-07,0.568627480907165,0.000137784463365405,0.00792662954755067,TRUE,TRUE,retained
RAD54L2,-0.42148946285443,1.32499229222606e-08,9.68043787094396e-07,-0.335453009050592,0.000139495417808668,0.00799587734879286,TRUE,TRUE,retained
CSF1R,-0.594959348090992,6.0976495144522e-07,1.29538071827911e-05,-0.533631975495489,0.000140109878659765,0.00800200006273144,TRUE,TRUE,retained
GRIN2D,-0.235326425483457,6.86453061844006e-05,0.00049788443512323,-0.292658225713491,0.000141030489408116,0.00802550037740117,TRUE,TRUE,retained
ZAP70,-0.421605775500916,1.55294235155293e-05,0.000152043666382167,-0.483817870385151,0.000142212413373697,0.00806364846046614,TRUE,TRUE,retained
OGFOD1,-0.412695897818644,9.19243907309524e-08,3.41746266766982e-06,-0.368144897729886,0.000144087743722381,0.0081039429830409,TRUE,TRUE,retained
SCAMP3,-0.441918725016258,2.13788808412949e-07,6.10080130850832e-06,-0.402798713775097,0.000144138033187983,0.0081039429830409,TRUE,TRUE,retained
TNRC6A,-0.469829078970529,5.30355570573655e-08,2.32222079415348e-06,-0.396983788008881,0.000144887875295364,0.0081039429830409,TRUE,TRUE,retained
WBP4,0.659647559278004,8.97054768613856e-06,9.94393411931098e-05,0.742562138413476,0.000144979503978782,0.0081039429830409,TRUE,TRUE,retained
ST3GAL6,0.83598395962499,1.7193811663169e-07,5.18214250949394e-06,0.736178371882108,0.000147838215380369,0.00822928472317453,TRUE,TRUE,retained
TMCO1,0.953215225476867,2.33740585734093e-09,3.23197618677764e-07,0.593276242984048,0.00014867750032482,0.00822928472317453,TRUE,TRUE,retained
PAIP2,0.4694737738408,4.88760389960272e-09,5.20562839658363e-07,0.359857578534351,0.000149236635016913,0.00822928472317453,TRUE,TRUE,retained
ZNF85,0.709308506197306,3.36567583728284e-07,8.47494380560535e-06,0.572594021712673,0.000149540003902162,0.00822928472317453,TRUE,TRUE,retained
POLG,-0.314269013923641,2.33153949469591e-07,6.47043258008656e-06,-0.287265937799566,0.00015006864105785,0.00822928472317453,TRUE,TRUE,retained
OSTM1,0.619751718795384,5.62266172631742e-08,2.39540585924166e-06,0.538909677652617,0.000150774239300033,0.00822928472317453,TRUE,TRUE,retained
MZF1,-0.383623015872758,1.16037569402996e-06,2.11701412789285e-05,-0.405258895091326,0.000150876310664051,0.00822928472317453,TRUE,TRUE,retained
B3GAT3,-0.463292584824032,7.26580324859914e-08,2.92170552570582e-06,-0.409204099382128,0.000154660235852593,0.00840658378532558,TRUE,TRUE,retained
ETNK1,0.842312726754136,3.39039562268911e-09,4.14285319383321e-07,0.495835565135589,0.000156536482279421,0.00845631724658172,TRUE,TRUE,retained
TUBB,-0.410504606940304,4.86732596006863e-08,2.23684137342746e-06,-0.354455660439093,0.000157545574276094,0.00845631724658172,TRUE,TRUE,retained
C1orf162,-0.288234435575331,4.39095001482082e-07,1.02692203388161e-05,-0.275492662455365,0.000157932538959498,0.00845631724658172,TRUE,TRUE,retained
POLR3B,-0.142108815989568,0.0854700182892149,0.171407620647951,-0.359454681862485,0.000158180224644815,0.00845631724658172,FALSE,TRUE,gained after adjustment
HIST1H4H,0.369596692807492,0.00905502853592822,0.027731574667153,0.627434253749319,0.000158257539030743,0.00845631724658172,TRUE,TRUE,retained
NOC4L,-0.410567652222121,1.02835210410561e-07,3.68407141295834e-06,-0.365850956147271,0.000159270889895064,0.00848103699442186,TRUE,TRUE,retained
SCFD2,-0.487042870544731,1.73604101522367e-07,5.21242181389919e-06,-0.451081497202751,0.000159796230878849,0.00848103699442186,TRUE,TRUE,retained
SARS,-0.473196544158436,4.54615605741729e-09,4.96755150484504e-07,-0.351258412385846,0.000160362506927241,0.00848253086138961,TRUE,TRUE,retained
BCLAF1,0.643321528947373,1.35522815355903e-06,2.39758264697542e-05,0.6231054563276,0.000162672560722807,0.00851576332422415,TRUE,TRUE,retained
DDX41,-0.420451385945576,8.44441082468612e-08,3.21405233238525e-06,-0.353601516677256,0.000162771077674435,0.00851576332422415,TRUE,TRUE,retained
ROCK1,0.717556806299238,2.80106795128674e-09,3.65703520650233e-07,0.487311850760541,0.000163087464553091,0.00851576332422415,TRUE,TRUE,retained
IL27RA,-0.388029517876574,5.46760190885626e-06,6.79483587299351e-05,-0.402266581913803,0.000163151717561105,0.00851576332422415,TRUE,TRUE,retained
MBIP,0.616135836523227,2.04876731383783e-09,2.97569626428007e-07,0.398711719920369,0.000169530257891817,0.00874992646191718,TRUE,TRUE,retained
IKBIP,0.728841952284563,2.22080024862772e-07,6.26233887640765e-06,0.656501467274882,0.000170910883339619,0.00874992646191718,TRUE,TRUE,retained
EFTUD2,-0.529278638515501,2.05767235175111e-09,2.97569626428007e-07,-0.385615749953675,0.000171014955952179,0.00874992646191718,TRUE,TRUE,retained
GON4L,-0.378977433725078,8.56036737752386e-09,7.17952336921075e-07,-0.286140563466364,0.000171780449871512,0.00874992646191718,TRUE,TRUE,retained
STK38L,0.473330828494389,1.05887980572221e-07,3.77627203113106e-06,0.400747355212797,0.000172003872077922,0.00874992646191718,TRUE,TRUE,retained
STX7,0.613249124940448,1.16791685177415e-08,8.93683171578443e-07,0.455012210520424,0.000172174288177937,0.00874992646191718,TRUE,TRUE,retained
GGH,0.70964208783386,5.97330534178527e-07,1.27239475814272e-05,0.679808250861271,0.000172210248851526,0.00874992646191718,TRUE,TRUE,retained
STIM1,-0.524137784240092,2.2880401188185e-08,1.37512729285733e-06,-0.391325449051873,0.000172935108866422,0.00874992646191718,TRUE,TRUE,retained
TBPL1,0.302850364442354,1.23046497141559e-07,4.17114394503739e-06,0.264058621823927,0.000173433326469884,0.00874992646191718,TRUE,TRUE,retained
